country,attained_grade,age_group,adminregion,year,adminregionname,category,literacy_rate
Afghanistan,4,20to29,SAS,2015,South Asia (excluding high income),Rural,0.3596133887767792
Afghanistan,4,30to39,SAS,2015,South Asia (excluding high income),Rural,0.20817780494689941
Afghanistan,4,40to49,SAS,2015,South Asia (excluding high income),Rural,0.15947696566581726
Armenia,4,15to19,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9967870116233826
Armenia,4,20to29,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9932118654251099
Armenia,4,30to39,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9941405653953552
Armenia,4,40to49,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9958869814872742
Angola,4,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.5498188138008118
Angola,4,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.48127591609954834
Angola,4,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.31637343764305115
Angola,4,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.3737845718860626
Burkina Faso,4,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.29356810450553894
Burkina Faso,4,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.14189068973064423
Burkina Faso,4,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.087969109416008
Burkina Faso,4,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.05034501105546951
Azerbaijan,4,15to19,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9676512479782104
Azerbaijan,4,20to29,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9756163954734802
Azerbaijan,4,30to39,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9793784618377686
Azerbaijan,4,40to49,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9778518676757812
Bulgaria,4,15to19,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.7899370789527893
Bulgaria,4,20to29,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.9223454594612122
Bulgaria,4,30to39,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.9420849680900574
Bulgaria,4,40to49,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.9005705118179321
Bangladesh,5,15to19,SAS,2019,South Asia (excluding high income),Rural,0.8606590628623962
Bangladesh,5,20to29,SAS,2019,South Asia (excluding high income),Rural,0.7850355505943298
Bangladesh,5,30to39,SAS,2019,South Asia (excluding high income),Rural,0.607058048248291
Bangladesh,5,40to49,SAS,2019,South Asia (excluding high income),Rural,0.3919464945793152
Benin,5,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.5390388369560242
Benin,5,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.3665442168712616
Benin,5,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.19571702182292938
Benin,5,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.15594501793384552
Albania,5,15to19,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9753250479698181
Albania,5,20to29,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9646492004394531
Albania,5,30to39,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9290143251419067
Albania,5,40to49,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9505751132965088
Burundi,5,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.682415246963501
Burundi,5,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.5134051442146301
Burundi,5,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.36875680088996887
Burundi,5,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.2695615589618683
Afghanistan,5,15to19,SAS,2015,South Asia (excluding high income),Rural,0.5270400047302246
Afghanistan,5,20to29,SAS,2015,South Asia (excluding high income),Rural,0.33637571334838867
Afghanistan,5,30to39,SAS,2015,South Asia (excluding high income),Rural,0.18352459371089935
Afghanistan,5,40to49,SAS,2015,South Asia (excluding high income),Rural,0.13683679699897766
Armenia,5,15to19,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9967870116233826
Armenia,5,20to29,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9920587539672852
Armenia,5,30to39,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9927409887313843
Armenia,5,40to49,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9958869814872742
Angola,5,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.41597980260849
Angola,5,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.3765754699707031
Angola,5,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.21677690744400024
Angola,5,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.24151405692100525
Burkina Faso,5,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.2629576623439789
Burkina Faso,5,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.1249270960688591
Burkina Faso,5,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.07787363231182098
Burkina Faso,5,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.04404902458190918
Azerbaijan,5,15to19,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9482112526893616
Azerbaijan,5,20to29,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9646089673042297
Azerbaijan,5,30to39,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9761462807655334
Azerbaijan,5,40to49,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9741092920303345
Bulgaria,5,15to19,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.7371069192886353
Bulgaria,5,20to29,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.8790280222892761
Bulgaria,5,30to39,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.9137709140777588
Bulgaria,5,40to49,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.8606356978416443
Bangladesh,6,15to19,SAS,2019,South Asia (excluding high income),Rural,0.7749953866004944
Bangladesh,6,20to29,SAS,2019,South Asia (excluding high income),Rural,0.6601199507713318
Bangladesh,6,30to39,SAS,2019,South Asia (excluding high income),Rural,0.4574744701385498
Bangladesh,6,40to49,SAS,2019,South Asia (excluding high income),Rural,0.28308162093162537
Benin,6,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.4516310393810272
Benin,6,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.3050023317337036
Benin,6,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.14518505334854126
Benin,6,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.0975121334195137
Albania,6,15to19,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9724254012107849
Albania,6,20to29,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9615457653999329
Albania,6,30to39,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9243008494377136
Albania,6,40to49,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9490222930908203
Burundi,6,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.5198983550071716
Burundi,6,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.42842161655426025
Burundi,6,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.26661497354507446
Burundi,6,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.21036280691623688
Afghanistan,6,15to19,SAS,2015,South Asia (excluding high income),Rural,0.47725507616996765
Afghanistan,6,20to29,SAS,2015,South Asia (excluding high income),Rural,0.31351980566978455
Afghanistan,6,30to39,SAS,2015,South Asia (excluding high income),Rural,0.16656538844108582
Afghanistan,6,40to49,SAS,2015,South Asia (excluding high income),Rural,0.1183389201760292
Armenia,6,15to19,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9946136474609375
Armenia,6,20to29,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9884867072105408
Armenia,6,30to39,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9912785887718201
Armenia,6,40to49,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9958869814872742
Angola,6,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.29907917976379395
Angola,6,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.2855628728866577
Angola,6,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.1516576111316681
Angola,6,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.184722438454628
Burkina Faso,6,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.19136714935302734
Burkina Faso,6,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.08390594273805618
Burkina Faso,6,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.05064379423856735
Burkina Faso,6,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.027440808713436127
Azerbaijan,6,15to19,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9365623593330383
Azerbaijan,6,20to29,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9514162540435791
Azerbaijan,6,30to39,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9711980819702148
Azerbaijan,6,40to49,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9729613661766052
Bulgaria,6,15to19,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.7169811129570007
Bulgaria,6,20to29,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.8436344265937805
Bulgaria,6,30to39,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.8944659233093262
Bulgaria,6,40to49,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.8361858129501343
Bangladesh,7,15to19,SAS,2019,South Asia (excluding high income),Rural,0.7199999690055847
Bangladesh,7,20to29,SAS,2019,South Asia (excluding high income),Rural,0.6082481741905212
Bangladesh,7,30to39,SAS,2019,South Asia (excluding high income),Rural,0.40900421142578125
Bangladesh,7,40to49,SAS,2019,South Asia (excluding high income),Rural,0.25657761096954346
Benin,7,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.36306118965148926
Benin,7,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.25863268971443176
Benin,7,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.11806119233369827
Benin,7,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.07267031073570251
Albania,7,15to19,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.971770167350769
Albania,7,20to29,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9587653279304504
Albania,7,30to39,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9180845022201538
Albania,7,40to49,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9462937116622925
Burundi,7,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.3416300117969513
Burundi,7,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.285929799079895
Burundi,7,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.08261662721633911
Burundi,7,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.046089157462120056
Afghanistan,7,15to19,SAS,2015,South Asia (excluding high income),Rural,0.39557382464408875
Afghanistan,7,20to29,SAS,2015,South Asia (excluding high income),Rural,0.27438610792160034
Afghanistan,7,30to39,SAS,2015,South Asia (excluding high income),Rural,0.13414216041564941
Afghanistan,7,40to49,SAS,2015,South Asia (excluding high income),Rural,0.0933246910572052
Armenia,7,15to19,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9924402832984924
Armenia,7,20to29,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9873831272125244
Armenia,7,30to39,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9893592000007629
Armenia,7,40to49,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9937605857849121
Angola,7,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.16744773089885712
Angola,7,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.20809228718280792
Angola,7,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.11104828119277954
Angola,7,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.12968836724758148
Burkina Faso,7,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.12299471348524094
Burkina Faso,7,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.05657460168004036
Burkina Faso,7,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.031256403774023056
Burkina Faso,7,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.012735597789287567
Azerbaijan,7,15to19,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9322673082351685
Azerbaijan,7,20to29,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9425214529037476
Azerbaijan,7,30to39,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9683994650840759
Azerbaijan,7,40to49,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.97249436378479
Bulgaria,7,15to19,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.6591194868087769
Bulgaria,7,20to29,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.8066561222076416
Bulgaria,7,30to39,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.8770913481712341
Bulgaria,7,40to49,ECA,2001,Europe and Central Asia (excluding high income),Rural,0.8166258931159973
Bangladesh,8,15to19,SAS,2019,South Asia (excluding high income),Rural,0.6071557998657227
Bangladesh,8,20to29,SAS,2019,South Asia (excluding high income),Rural,0.5281733274459839
Bangladesh,8,30to39,SAS,2019,South Asia (excluding high income),Rural,0.3426840603351593
Bangladesh,8,40to49,SAS,2019,South Asia (excluding high income),Rural,0.22001130878925323
Benin,8,15to19,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.28250083327293396
Benin,8,20to29,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.2221723049879074
Benin,8,30to39,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.10347434878349304
Benin,8,40to49,SSA,2017,Sub-Saharan Africa (excluding high income),Rural,0.06011638790369034
Albania,8,15to19,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.969511091709137
Albania,8,20to29,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9525571465492249
Albania,8,30to39,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9095244407653809
Albania,8,40to49,ECA,2017,Europe and Central Asia (excluding high income),Rural,0.9395303130149841
Burundi,8,15to19,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.2036636620759964
Burundi,8,20to29,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.2511657476425171
Burundi,8,30to39,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.07117841392755508
Burundi,8,40to49,SSA,2016,Sub-Saharan Africa (excluding high income),Rural,0.038293078541755676
Afghanistan,8,15to19,SAS,2015,South Asia (excluding high income),Rural,0.3218388855457306
Afghanistan,8,20to29,SAS,2015,South Asia (excluding high income),Rural,0.25142917037010193
Afghanistan,8,30to39,SAS,2015,South Asia (excluding high income),Rural,0.11964065581560135
Afghanistan,8,40to49,SAS,2015,South Asia (excluding high income),Rural,0.08407333493232727
Armenia,8,15to19,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9849938750267029
Armenia,8,20to29,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9866399168968201
Armenia,8,30to39,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9820916056632996
Armenia,8,40to49,ECA,2015,Europe and Central Asia (excluding high income),Rural,0.9927515983581543
Angola,8,15to19,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.09970638155937195
Angola,8,20to29,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.1528393179178238
Angola,8,30to39,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.08391455560922623
Angola,8,40to49,SSA,2015,Sub-Saharan Africa (excluding high income),Rural,0.09233425557613373
Burkina Faso,8,15to19,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.07223602384328842
Burkina Faso,8,20to29,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.0452883206307888
Burkina Faso,8,30to39,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.028072429820895195
Burkina Faso,8,40to49,SSA,2010,Sub-Saharan Africa (excluding high income),Rural,0.010837060399353504
Azerbaijan,8,15to19,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9182207584381104
Azerbaijan,8,20to29,ECA,2006,Europe and Central Asia (excluding high income),Rural,0.9319969415664673
